"","DU0098","DU0099","TT0040","TT0041","TT0046","TT0047","TT0044","TT0045","KL0014","DU0091","TT0048","DU0093","DU0094","DU0095","DU0096","DU0097","DU0010","DU0011","DU0012","DU0013","DU0014","DU0015","DU0016","DU0017","DU0018","DU0019","KL0006","KL0005","KL0004","DU0087","DU0085","DU0084","DU0083","DU0082","DU0081","DU0080","DU0088","TT0050","KL0009","KL0008","TT0055","TT0054","TT0057","TT0056","KL0003","KL0002","KL0001","CH0050","CH0051","CH0052","CH0053","TT0042","DU0009","DU0008","DU0007","DU0006","DU0005","DU0004","DU0003","DU0002","DU0001","CH0010","CH0012","CH0013","DU0090","CH0049","CH0043","CH0041","CH0040","CH0047","CH0046","TT0062","CH0044","DU0100","DU0078","TT0049","DU0072","DU0073","DU0070","DU0071","DU0076","DU0077","DU0074","DU0075","KL0012","DU0038","SG0009","SG0001","SG0002","SG0003","SG0004","SG0006","SG0007","DU0069","DU0068","DU0039","CH0038","CH0039","CH0036","CH0037","CH0034","CH0035","DU0065","CH0033","DU0067","CH0031","TT0034","CH0024","CH0027","SG0017","TT0043","SG0012","SG0010","SG0018","DU0054","DU0055","DU0056","DU0057","DU0050","DU0051","DU0052","DU0053","DU0028","DU0058","DU0059","CH0028","TT0008","TT0009","TT0006","TT0007","TT0004","TT0005","CH0021","CH0020","CH0023","TT0001","TT0058","DU0043","DU0042","DU0041","DU0040","DU0047","DU0046","DU0045","DU0044","DU0049","DU0048","CH0019","TT0019","TT0018","TT0015","TT0014","TT0017","TT0016","CH0014","CH0015","CH0016","TT0012","DU0061","DU0060","DU0063","KL0010","CH0002","TT0059","DU0062","SG0013","DU0064","TT0061","CH0006","CH0005","CH0004","CH0003","CH0030","CH0001","DU0066","DU0036","DU0037","DU0034","DU0035","DU0032","DU0033","DU0030","DU0031","TT0020","TT0021","TT0022","TT0023","TT0024","TT0025","TT0026","TT0027","TT0063","TT0028","TT0029","TT0037","TT0036","TT0035","DU0079","TT0033","TT0032","TT0030","TT0039","TT0038","DU0025","DU0024","DU0027","DU0026","DU0021","DU0020","DU0023","DU0022","DU0029","TT0053","TT0052","AL0003","AL0002","AL0004"
"CH0023",1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
"TT0001",1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
"TT0058",0,0,0.496099311400558,0,0.254876817698157,0,0.737501605922478,0.000420783054140728,0.547711303150666,0,0.889023797873276,0,0,0,0,0,0,0,0.325951342893699,0,0,0,0,0.170874904920244,0.267747706291317,0.892567101625626,0.769100422888501,0.855996017838823,8.92941954089288e-06,0,0,0.483679892719773,0,0,0,0,0.560797596708467,0.793301332007424,0.457514569424317,0.779390505049732,0.226618953777396,0,0.414285990598586,0.00052799134748216,0,0,0.438510285685498,0.11454495106501,0.00949306472378075,0,0.0458365568243813,0,0,0.76030266808487,0,0.403556240081516,0,0.692352614859648,0.913144816893215,0,0,0.0320789455611502,0.0167541276013533,0.0550927012618914,0,0.41016186460445,0.0912864118627591,0,0,0.0231302764902287,0.275807327186921,0.194062576238976,0.0236831385253874,0,9.26519098980449e-05,0.603926372906894,0,0.156768781083515,0.41375532928265,0.861350884199697,0,0,0,0,0.861368764346245,0,0.407765806827512,0.666000277990812,0.157364789490705,0.797797972702401,0.851052612907668,0.923868264540553,0.921272588442863,4.95829123314806e-08,0,0,0.0176569100769196,0,0.0932573166103201,0.0437109431982768,0.138571523845541,0,0,0.0309714478487426,0,0.0339959305855273,0.358088278904811,0.118929196451053,0.0298580269557219,0.698161226729553,0.821916660820678,0.0277888909239957,0.426576831888428,0,0,0,0,0,0,0,0,0.861350968640432,0,0,8.2032461131698e-06,0.180285944391595,0.509983060170268,0.926492383254979,0,0.781180076805381,0.144048259184921,0.335070157074904,0,0.113144028160393,0,0,1,0.486460213119281,0.47527009656328,0.404553475837466,0.503815755506932,0,0,0,0.570600742535027,0,0,0.0330491755462441,0,0,0.000138950842305419,0.341810176682037,0,0.210234295465323,0.158736802053728,0,1.47186459853454e-06,0.942050246600999,0.42295698224523,0.707051523127717,0.673724365989715,0.824722038705723,0.119188580762438,0.473399925091513,0.466814752472968,0.450507049749717,0,0,0.0207423931421161,0,0.0855398546080139,0.0105230888412935,0.0264151288717841,0,0.570937399421706,0,0.624884250445625,0.047187938496125,0,0.639589697342595,0.65097728143051,0.656828984745407,0.729296653594755,0,0.542806479143697,0.747726292438836,0.0261858613192066,0.95170613706868,0,0,0.424455764452586,0,9.09150039085649e-06,0.000385053455026707,0.0757328366697663,0.623792467455169,0.918999530724593,0.240494763014975,0.29770057104305,1.87989475891603e-05,0,0.274086361824558,0.479264433920982,0.832463020701945,0,0.154251901287028,0.544138543293925,0,0.495777159428626,0,0.00155873468578671,0.59944840438208,0.901388881552196,0.827253848784938,0.0254050560954081,0.0346577268811812,0
"DU0043",0,0,0.986995753041214,0,0.624874794588279,0,0.361518452359033,0.000149313256144312,0.244474002987444,0,0.472871404056782,0,0,0,0,0,0,0,0.754516987803624,0,0,0,0,0.450402105056575,0.649476332478727,0.570179452980056,0.383275218158487,0.600954038388431,3.16808157352355e-06,0,0,0.209570122882177,0,0,0,0,0.251868237548322,0.40043375252869,0.959876412129447,0.390517242164535,0.56897005087733,0,0.896777850642209,0.000528338756971225,0,0,0.932621729689279,0.317941599395857,0.0292430276366625,0,0.13603053663842,0,0,0.687717393399264,0,0.880490577516115,0,0.75547535133725,0.553395218675403,0,0,0.096539024456946,0.0512217255859611,0.151103830472555,0,0.890548079012501,0.196814043075456,0,0,0.0702506260612008,0.359683088355048,0.501129287098923,0.0718888061495648,0,7.13183234619663e-05,0.852540678135678,0,0,0.895978367220519,0.451142084976845,0,0,0,0,0.596354880986869,0,0.886911255521295,0.783289240602588,0.419864415697223,0.403670757502047,0.44322449089411,0.501211601943263,0.546867638190525,2.39834629933711e-08,0,0,0.0539312611863767,0,0.264149430508584,0.130000538109746,0.376121168034558,0,0,0.0933116202166909,0,0.102108170223929,0.808500932893619,0.328753489629176,0.0900595801712741,0.749464412111641,0.421301965525114,0,0.915122166985687,0,0,0,0,0,0,0,0,0.596370069294199,0,0,0,0.447273638093056,0.265523634203063,0.542705375844082,0,0.662266009005554,0.389024379842761,0.770109820157333,0,0.314467966656221,0,0,0.486460213119281,1,0.984682201008992,0.882015234406739,0.951775376803897,0,0,0,0.892056449275549,0,0,0.0993604187321012,0,0,0.00013897208327085,0.781493214440054,0,0.535304816914481,0.4229996896744,0,1.47188141641497e-06,0.530435974003541,0.178307485327903,0.740346189385717,0.775043072217734,0.628278721817106,0.329390366269753,0.982098647637398,0.972947148294779,0.192279386513349,0,0,0.0631536173900473,0,0.244100342230123,0.0323505657716078,0.0799566300088079,0,0.247394270688063,0,0.828547984388704,0.139850769071696,0,0.8120914575586,0.789154412157164,0.793183559655892,0.563160616573506,0,0.926365246430955,0.687882442084289,0.0792813220835762,0.477448480129645,0,0,0.911979903466543,0,9.09188949538287e-06,0.000385540576847587,0.218186383984162,0.82978205883302,0.54868745064892,0.596754048386312,0.704759192308484,6.66973024832096e-06,0,0.661401541003862,0.990177504446004,0.621425843843672,0,0.412721992209096,0.242471083029107,0,0.987427566828503,0,0.00123511203617532,0.857751385159182,0.482800520013545,0.626030800610671,0.076979070816106,0.104025744222502,0
"DU0042",0,0,0.971683594577387,0,0.63811315831498,0,0.352532966426061,0.000144808292580567,0.237975114457005,0,0.461898478826192,0,0,0,0,0,0,0,0.768966039163236,0,0,0,0,0.461183809861354,0.662984611229372,0.557773232897772,0.373872363202115,0.588153652596227,3.07248990305542e-06,0,0,0.203891325874453,0,0,0,0,0.245200241470532,0.390711678961942,0.97517895598136,0.380978586465769,0.58152489724554,0,0.911956440780256,0.000528343725170632,0,0,0.947885742242713,0.326219991814802,0.030139131121363,0,0.139966557960011,0,0,0.673959204747612,0,0.895617291296055,0,0.741127181048414,0.541215962326984,0,0,0.09939329700721,0.0527732942530645,0.154963266702164,0,0.905707791219881,0.202122815573647,0,0,0.0723572016028596,0.367078439178674,0.512723513455569,0.0740426202806765,0,7.13194343634482e-05,0.837589723721907,0,0,0.911154601511779,0.440527932820254,0,0,0,0,0.583611592696109,0,0.902059394876009,0.768739119470536,0.430118015266435,0.393889445951867,0.432744572548382,0.489791966017148,0.534778934167397,2.32598003080398e-08,0,0,0.0555625649138374,0,0.271253077591952,0.133774604393754,0.385567170074515,0,0,0.0960752876423888,0,0.105118006975674,0.823300411167596,0.337256951928748,0.092731614335175,0.735162965964158,0.411203482705341,0,0.930349410348676,0,0,0,0,0,0,0,0,0.583626591397276,0,0,0,0.456944391776305,0.258547591016254,0.530675079245932,0,0.648765267194141,0.398714870518964,0.784669351311787,0,0.322673264692808,0,0,0.47527009656328,0.984682201008992,1,0.897147150845496,0.961405868313298,0,0,0,0.876942121270888,0,0,0.102293625699099,0,0,0.000138972386875991,0.796128647242965,0,0.547400967379174,0.433308859990419,0,1.47188165677825e-06,0.518580872289026,0.173393782661821,0.726117709243444,0.760550379504598,0.6151522275007,0.337906971160053,0.997415737999688,0.988260082379627,0.18702018194578,0,0,0.0650545522520898,0,0.250742701491697,0.0333388421369155,0.0823418363394549,0,0.240828401757118,0,0.813719408064364,0.14388879524763,0,0.79735693527683,0.774564699377231,0.778567253551931,0.550848279430369,0,0.911147665973693,0.674122647728602,0.0816472397844611,0.466401782240125,0,0,0.927199547489624,0,9.09189505637897e-06,0.000385547547318121,0.224213626167125,0.814946761033767,0.536573373182879,0.609660784328248,0.718805305348468,6.46848240859477e-06,0,0.675033876178074,0.994503869620638,0.608379024666136,0,0.422847842080729,0.236018280140821,0,0.972115137960112,0,0.00119786681781997,0.842776166789499,0.471668353297514,0.612930285973154,0.079279120410471,0.107088915804296,0
"DU0041",0,0,0.869211656399716,0,0.730951737125824,0,0.296527073163592,0.000117800032628401,0.197981604426858,0,0.392659079675053,0,0,0,0,0,0,0,0.868698844461743,0,0,0,0,0.538458597414462,0.757429231548632,0.478634327520567,0.315124799854973,0.50621722939847,2.49940538710192e-06,0,0,0.169076215723449,0,0,0,0,0.204133165574185,0.329854843015434,0.921768476426599,0.321335055753924,0.670181929195307,0,0.985055378583988,0.000491764153877861,0,0,0.948987979074937,0.386561429291092,0.0369221168377221,0,0.169341982314538,0,0,0.585022310685476,0,0.99845353753834,0,0.647655781064099,0.463671001262457,0,0,0.12080648093698,0.0644834786033025,0.182982514007013,0,0.991355523571317,0.241113197870237,0,0,0.0882161068775933,0.418687673566452,0.595293366631206,0.0902536318885185,0,7.13260950860883e-05,0.739095123458848,0,0,0.985863368763996,0.373713663774474,0,0,0,0,0.502082906482684,0,0.995037769083806,0.673648807709917,0.503891996970299,0.332639953805,0.36683310920816,0.417506262100232,0.45786678635641,1.89213489321105e-08,0,0,0.0678701047582148,0,0.323391627624815,0.161963652781788,0.45390917196978,0,0,0.116817578954593,0,0.127681662119832,0.924786322727665,0.399153063174559,0.112794786158984,0.642060128141927,0.347844763003275,0,0.966558171208191,0,0,0,0,0,0,0,0,0.502096552667035,0,0,0,0.52499655809954,0.215519603474267,0.454170201507679,0,0.561744610057325,0.468710724863046,0.884974692334331,0,0.382508583893867,0,0,0.404553475837466,0.882015234406739,0.897147150845496,1,0.859112275293228,0,0,0,0.776912853434411,0,0,0.124290791437571,0,0,0.000114243930374625,0.896817896721765,0,0.633177841542227,0.507453227276657,0,1.47188309773671e-06,0.443293527246237,0.14337054568312,0.6335865702888,0.665925151019229,0.530868851130716,0.399893688011427,0.899704754498966,0.908776918056172,0.154837528747443,0,0,0.079378807565504,0,0.299622159499038,0.0408136586347944,0.100275287111576,0,0.200409914746275,0,0.716302066522326,0.174010387373317,0,0.700741359371924,0.679151261779883,0.682935543856624,0.472370102845315,0,0.810030890504293,0.585173703361352,0.0994372567925663,0.39666141958028,0,0,0.969720881371023,0,9.09192839548822e-06,0.000385589341469039,0.268715978499665,0.717471351097674,0.459484079670161,0.700489016116965,0.816346590177403,5.26197494843395e-06,0,0.770206167104139,0.891712234745958,0.524672067632048,0,0.495768638307526,0.196316990649201,0,0.8696361771394,0,0.000974547848093477,0.744062069233808,0.401346579548406,0.5288350881512,0.0965791280454794,0.130046593344809,0
"DU0040",0,0,0.9396828567163,0,0.60503538228162,0,0.349278233294784,0.00014550090546972,0.236852050598601,0,0.455661459092843,0,0,0,0,0,0,0,0.73275481390586,0,0,0,0,0.434352400884252,0.629213234881063,0.548170257186012,0.370107991904536,0.577338941021104,3.08720307773402e-06,0,0,0.203204513555167,0,0,0,0,0.243972987775643,0.386520339728732,0.936645514511254,0.377036699265271,0.550195416892994,0,0.873791162271344,0.000528330904616459,0,0,0.909473686540054,0.305680902259633,0.0279304736942334,0,0.130241657332041,0,0,0.659347980772151,0,0.857596839287262,0,0.723161243235517,0.532244063749575,0,0,0.0923474731942215,0.0489471737561186,0.145380958181078,0,0.867595496195257,0.248731826533898,0,0,0.0671601978249332,0.443342528099387,0.483836361801926,0.068728878625452,0,9.27506108622245e-05,0.814223547740011,0,0.087616953423605,0.872995955391823,0.434945821402949,0,0,0,0,0.572982462850334,0,0.863979411846322,0.749297276976135,0.404618758363537,0.389615083076248,0.42739230586283,0.482647698675337,0.526046786422532,2.33711868746767e-08,0,0,0.0515395718324999,0,0.253650296051355,0.124451136738682,0.362099883782967,0,0,0.0892536264246576,0,0.0976872261417514,0.786164544737879,0.316154222393476,0.0861366240203179,0.717508434389379,0.406463120845289,0.080326441623348,0.892045471664548,0,0,0,0,0,0,0,0,0.572996851281674,0,0,8.20476093410516e-06,0.432796196321894,0.257117109713921,0.52209414496472,0,0.63532586383631,0.374633052658476,0.748168068741644,0,0.302317146898385,0,0,0.503815755506932,0.951775376803897,0.961405868313298,0.859112275293228,1,0,0,0,0.851177236525084,0,0,0.0950524848260345,0,0,0.000138971603406812,0.75942739800545,0,0.517239534582033,0.4076695592282,0,1.47188103671869e-06,0.51043814951213,0.173019806299409,0.762198216822681,0.747045060348507,0.60320239744309,0.316771317463097,0.958825712927183,0.949688746315789,0.186515495445504,0,0,0.0603656306326411,0,0.23429054036025,0.0309026762983609,0.0764561372851115,0,0.257672662673908,0,0.791753147091695,0.133910996499557,0,0.776326173858249,0.754804291332995,0.758586522600915,0.582200006725681,0,0.883206295715132,0.659503667236262,0.075809226955058,0.494587571736777,0,0,0.888917520939749,0,9.09188070574718e-06,0.000385529560103515,0.209293869749312,0.792909536797996,0.527774705703844,0.577432548097595,0.683644411635765,6.49945702280164e-06,0,0.640942960814756,0.96090436308306,0.596719107209777,0,0.397670413044471,0.234922730575589,0,0.940084513678763,0,0.00120354529437172,0.819100314579157,0.46512031324957,0.601075940664818,0.0736039381345114,0.0995261294040111,0
"DU0047",1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
"DU0046",1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
"DU0045",1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
"DU0044",0,0,0.904927240263536,0,0.535730601289986,0,0.430190770762938,0.000185445293759856,0.294914934309651,0,0.555524224325895,0,0,0,0,0,0,0,0.655696887005434,0,0,0,0,0.379282934548698,0.558247277593096,0.662462493377251,0.454932851498366,0.695794090526455,3.93478933380376e-06,0,0,0.253850882184086,0,0,0,0,0.303570966005238,0.474358123911347,0.852571386897476,0.463140981404407,0.484988395223295,0,0.791161216171379,0.000528298912122582,0,0,0.825944096210458,0.264172471553404,0.0236121826870512,0,0.110995486068833,0,0,0.788532612504003,0,0.775443861919224,0,0.859716129094958,0.644185632712782,0,0,0.0784660332343662,0.0414478137093215,0.125945213211157,0,0.785142984214381,0.162567124903918,0,0,0.0569518143960824,0.309647651989166,0.424192878525108,0.0582892456521743,0,7.13094145525783e-05,0.959845071507931,0,0,0.790388432518185,0.53131827166238,0,0,0,0,0.690827512058579,0,0.781633350299762,0.888627507073204,0.352470395774595,0.478014132294398,0.522468226646749,0.586914204156219,0.637058746424436,2.97877149613157e-08,0,0,0.0436519083495145,0,0.218296816364255,0.106012131097861,0.314351707705302,0,0,0.0758187621674288,0,0.0830380667972398,0.706621828539502,0.273453149172289,0.0731529824481616,0.853444561383078,0.497879708258433,0,0.808929209646108,0,0,0,0,0,0,0,0,0.690843922226646,0,0,0,0.382367222962469,0.319517152784776,0.63250882519166,0,0.761515312800721,0.325560693439705,0.670346670308258,0,0.261195066251582,0,0,0.570600742535027,0.892056449275549,0.876942121270888,0.776912853434411,0.851177236525084,0,0,0,1,0,0,0.0807816526921048,0,0,0.000138969648205478,0.681072025937886,0,0.454713309047734,0.355215547092118,0,1.47187948884575e-06,0.619071634054422,0.21678245325773,0.84391499677652,0.880074514403957,0.725195776530227,0.274000459410308,0.87439780250267,0.865396663658189,0.233382953049734,0,0,0.0511626869462004,0,0.201324328069102,0.0261363904496517,0.064882198064158,0,0.298335331189439,0,0.935294012383958,0.114155701864163,0,0.918379456746599,0.894701428315155,0.898869420669139,0.654827925309561,0,0.965416318018891,0.788707314580746,0.0643299420016487,0.560607635951842,0,0,0.805880719193556,0,9.09184489283899e-06,0.000385484678203651,0.179487323821618,0.936559966895574,0.639046699665394,0.510133316601416,0.609268012570487,8.28386886908561e-06,0,0.569203399226814,0.882358685871428,0.717838986725754,0,0.346223229541439,0.292567633727848,0,0.904499277167152,0,0.00153379298707434,0.965159973528454,0.566544993671175,0.722783809221712,0.0624477478946224,0.0846134741217737,0
"DU0049",1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
"DU0048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171335493618244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088966068293115,0.00604931670144526,0,0,0.0154062820272665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750836274539396,0,0,0,0,0,0,0,0,0.0255027417143269,0,0.00490847076618406,0,0,0.0205655211891372,0,0,0.717824517174696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH0019",0,0,0.09693301827335,0,0.206348341553702,0,0.0228061413108942,7.80625509655408e-06,0.0144550231477167,0,0.0318593721136781,0,0,0,0,0,0,0,0.158878415297669,0,0,0,0,0.304882238436976,0.19609485979283,0.0408425650729926,0.0244832464908287,0.0439246688053444,1.65619188141619e-07,0,0,0.0121637170392426,0,0,0,0,0.0149514740394752,0.0258360024334239,0.107221776930316,0.0250509058503464,0.232409851050979,0,0.120851709064962,3.25934274454376e-05,0,0,0.112906731734344,0.433303527842242,0.442175082342869,0,0.834726157860438,0,0,0.0533320357413948,0,0.12465181237457,0,0.0615166278305393,0.0392129557044741,0,0,0.984856232161357,0.669133348360074,0.396350411539321,0,0.122290616828816,0.519964672598856,0,0,0.821007014575557,0.190107758614387,0.270436089584016,0.83259869528334,0,5.40007103478901e-05,0.0747777390847427,0,0,0.121035371512265,0.0299973041896234,0,0,0,0,0.0434560952349649,0,0.123138935120199,0.065118273768938,0.328797182523441,0.0260942533957148,0.0293308814037541,0.0343635196938923,0.038588631855807,1.25379207016607e-09,0,0,0.69290730909599,0,0.511394384006461,0.858438614839637,0.36828483636432,0,0,0.967018647027356,0,0.985638159731111,0.143061980584053,0.419917175140546,0.948463711564412,0.0607576124119878,0.0275182651606595,0,0.116716208845338,0,0,0,0,0,0,0,0,0.0434576379720989,0,0,0,0.218745221167176,0.0158787622687433,0.0381932511533225,0,0.0504556115753545,0.355917538499011,0.154110757477386,0,0.437748913836138,0,0,0.0330491755462441,0.0993604187321012,0.102293625699099,0.124290791437571,0.0950524848260345,0,0,0,0.0807816526921048,0,0,1,0,0,7.57059028866358e-06,0.150735458632807,0,0.250281086696468,0.326215703073636,0,5.65847462441482e-07,0.0370398805986224,0.0101817296051522,0.0596189481238065,0.0640348218572122,0.0467685418936989,0.419149180055797,0.102796457601599,0.104596890954683,0.011059534428802,0,0,0.768260255196149,0,0.546563853291945,0.469360770143374,0.886774214363788,0,0.0146506198328555,0,0.0713129764669155,0.820294919225859,0,0.06901054890061,0.065897120937945,0.0664361782129045,0.0401567931956173,0,0.086319471802466,0.053351024873686,0.88241631985624,0.032257918125609,0,0,0.117414059488484,0,2.11946390349382e-06,6.26830501663234e-05,0.598381437597058,0.0714880207155503,0.0387621612713278,0.218942471052712,0.175312141796784,3.48676988282115e-07,0,0.191359892898208,0.101231937198889,0.046045507778493,0,0.334793571517372,0.0143212231158933,0,0.0970127190846981,0,6.46062081712806e-05,0.0755477561913418,0.0327267867315844,0.0465306321816883,0.867323258399729,0.975833604996644,0
"TT0019",1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
"TT0018",1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
