K_value,Avg_silhouette,Sil_cluster1,Sil_cluster2,Sil_cluster3,Sil_cluster4,Sil_cluster5
135,0.756517916811849,0.73129684995541,0.731895451419112,0.873951933652911,,
136,0.7562438961972,0.730988025341053,0.731572509679609,0.873874178981307,,
137,0.756163788231718,0.731003949151678,0.873814671073534,0.731381853144071,,
138,0.756035593144957,0.730914715332343,0.873785002563682,0.731169423039771,,
75,0.755738141357193,0.826501359018397,0.717596265171013,,,
139,0.75567419751634,0.73043999190747,0.87373459223256,0.730792035640475,,
76,0.75466414705763,0.825622743782153,0.716416960170654,,,
77,0.753538666894835,0.827376377710027,0.714539875971318,,,
78,0.753494427028925,0.819436337304541,0.716491052917429,,,
79,0.752199551513341,0.821018929525474,0.714348893606667,,,
80,0.750990080993947,0.820031697259001,0.713017192048168,,,
81,0.749472211363351,0.821503530134382,0.710646819685348,,,
82,0.748499105034924,0.709571699834571,0.820719685735578,,,
3,0.747597716373964,0.932158554860811,0.899163229626299,0.656512138715756,0.934606233498457,
83,0.747512601524174,0.70848283821032,0.819923083461719,,,
84,0.746882207947245,0.708437216275647,0.816782192804697,,,
85,0.745170033546407,0.705881681712925,0.818060265237473,,,
86,0.744249206878898,0.705530921014779,0.814646090268206,,,
87,0.742933090257574,0.704078541045198,0.813577725189167,,,
88,0.739850683608704,0.699380741423618,0.816473774145801,,,
89,0.739409478168082,0.699545653665852,0.813367363099852,,,
1,0.69324061039312,0.908799383764898,0.618845982448665,0.916065946415041,,
2,0.688550115082319,0.666911676935948,0.960382994296105,,,
140,0.677387246136958,0.626485087021473,0.851908934532904,,,
141,0.677179410727767,0.626256014332908,0.851773912652999,,,
142,0.676914458828258,0.625964372179875,0.851600470194144,,,
143,0.675510590447425,0.624729822839369,0.854301209734121,,,
144,0.675392497812949,0.624601897133879,0.854217737703844,,,
145,0.675138342010138,0.624321723420404,0.85405518662816,,,
146,0.675010796225372,0.624184492097667,0.853961742008334,,,
147,0.674807748452667,0.623961265817673,0.853829739396709,,,
148,0.6745495617472,0.623675863810941,0.85366737323111,,,
149,0.674251081403231,0.623345730727443,0.853480336907566,,,
150,0.672407134965744,0.621648764343293,0.856001241472482,,,
151,0.670447718182748,0.619868126790735,0.858471851400882,,,
152,0.6702527431686,0.619654150057801,0.858347513210919,,,
153,0.670048444595104,0.619429074987087,0.858220449007514,,,
154,0.669807616284668,0.619163817645634,0.858070432964556,,,
155,0.669312602904435,0.618611208961249,0.85778952386715,,,
156,0.669045807219091,0.618316951372945,0.857624814821067,,,
157,0.668774648387826,0.618018088214387,0.857456643815174,,,
158,0.667005755355635,0.616487939728483,0.860096072863864,,,
159,0.666433046581981,0.615847404073303,0.859782613504039,,,
160,0.665886855532605,0.615237656178604,0.859479350841231,,,
161,0.662782172155813,0.612743123043117,0.865265766239745,,,
162,0.66261434250717,0.612559087062167,0.865163515703228,,,
163,0.66209587682453,0.611979935111709,0.864890617708966,,,
164,0.661917839098345,0.611783755977169,0.86478598940264,,,
165,0.661682323922881,0.611523403813831,0.864650977387409,,,
166,0.661385376876856,0.61119530084594,0.864480103141493,,,
167,0.661128709387424,0.610911532124807,0.864333101101269,,,
168,0.66075436854362,0.610495583530565,0.864127126503423,,,
169,0.650854909146303,0.603389902478965,0.881765752392814,,,
170,0.648437200907042,0.601496229335706,0.884445974640703,,,
171,0.647930930909324,0.600934155339587,0.88422027474606,,,
172,0.647676794297879,0.600654325189608,0.884095319536686,,,
173,0.647358725715877,0.600302363543787,0.883947657747777,,,
174,0.646786647198568,0.59966674934038,0.883695022541122,,,
175,0.646254587424044,0.599075920919175,0.88345843846241,,,
176,0.646048516184059,0.598849940405711,0.8833524666252,,,
177,0.643580514007698,0.59694782807217,0.886070480872448,,,
178,0.639781261285815,0.594515389368353,0.892172789552877,,,
179,0.637816427646739,0.59329131787221,0.89522721853073,,,
180,0.637622811715816,0.593079003563941,0.895141702593844,,,
181,0.637469515991093,0.592912028632074,0.895067489785424,,,
182,0.637340051517163,0.592770917469851,0.895005357728182,,,
183,0.637201810707358,0.592620215993098,0.894939155149176,,,
184,0.637035496007535,0.592438420881006,0.894862336582782,,,
185,0.636896009706911,0.592286286809366,0.894795970208343,,,
186,0.636377238687495,0.591713381439125,0.894590163404638,,,
187,0.636108102799349,0.591417626838828,0.894474916946105,,,
188,0.635701929117716,0.590969746178591,0.894309861734536,,,
189,0.635437845704446,0.590679432854483,0.894197419993298,,,
190,0.635214882261519,0.590434789299598,0.894099794697627,,,
191,0.63503554128249,0.590237632619515,0.894023450740312,,,
192,0.634577274091102,0.589731536039822,0.89384169720006,,,
193,0.634086381955858,0.589189119247903,0.893648681986223,,,
194,0.631391333235157,0.587208790913724,0.896486587163753,,,
195,0.629451403562101,0.586101593779068,0.899665217876343,,,
196,0.628941538872583,0.585540049942978,0.899477486533785,,,
197,0.625042539340913,0.583420542101718,0.905991020705475,,,
198,0.624617253323149,0.582953651907856,0.905846562876382,,,
199,0.624337974591089,0.582647817687551,0.905746533689971,,,
200,0.623952858813557,0.582225476169922,0.905612691658099,,,
201,0.623632340053448,0.581873899846146,0.905501811452735,,,
202,0.623174769256827,0.58137183536587,0.905344573020788,,,
203,0.622719352398881,0.580871975322986,0.905189147661168,,,
204,0.622354420222205,0.58047147549342,0.9050642971415,,,
205,0.621916050574773,0.579990177844623,0.904915691503284,,,
206,0.621485735299675,0.579517425699068,0.904771825103778,,,
207,0.619379858202429,0.578354376469206,0.908077692621409,,,
208,0.619023945577055,0.57796437542554,0.907961661458087,,,
209,0.618662840004294,0.57756886280556,0.90784267955094,,,
210,0.618397294253475,0.577277368306431,0.907759736103043,,,
211,0.618141958404025,0.57699737023383,0.907677949231322,,,
212,0.61785663175238,0.576684807168211,0.907584286233568,,,
213,0.617586939246697,0.576389491853041,0.907494902387242,,,
214,0.617380154022353,0.576163072490111,0.907426283323322,,,
215,0.617212540141173,0.575979477963874,0.907371125833283,,,
216,0.617098516191511,0.575854399774768,0.907334890975995,,,
