K_value,Avg_silhouette,Sil_cluster1,Sil_cluster2,Sil_cluster3,Sil_cluster4,Sil_cluster5
85,0.792694764179763,0.752276380511766,0.968664630265666,0.82229288977275,,
86,0.792521590658483,0.751904977675477,0.968539451540376,0.822404031129179,,
87,0.792380187858346,0.751770878008708,0.968507442314872,0.822233174802429,,
88,0.791951572482164,0.751091638652144,0.96840302346816,0.822119031989828,,
89,0.79186379185276,0.75117562453239,0.968414444991845,0.821760854070048,,
90,0.79162403093709,0.750971162337939,0.968408672812981,0.82142905672044,,
92,0.791300420462546,0.750758970263272,0.968427283776222,0.820882608117675,,
134,0.790091095259274,0.74936184869766,0.817488187131034,0.961120563022681,,
135,0.789900132743996,0.748930041548365,0.817618645830021,0.961143881980827,,
136,0.789710570057155,0.748640275558226,0.817552945207151,0.961092796455324,,
137,0.789582051979272,0.748345023882687,0.817649515456586,0.961099759573131,,
138,0.789536246674779,0.748446155630093,0.817387512996956,0.961023728589334,,
139,0.788917333204949,0.747725168492255,0.816823942519818,0.960900032270346,,
140,0.788136856073457,0.746705670773422,0.816276825540444,0.960760347570032,,
141,0.788116003436914,0.746801065494641,0.816085631963688,0.960712078991488,,
174,0.788101661902016,0.747639100678045,0.814937696542114,0.959919607957812,,
175,0.788076037331428,0.747503893154707,0.815070020863969,0.95993296000517,,
213,0.788074374037808,0.746775988332803,0.816186163204347,0.959834470099207,,
212,0.788069513729768,0.746779790892866,0.816167390755906,0.959833657553145,,
214,0.788065632213938,0.746754390490555,0.816194109981017,0.959839508911624,,
216,0.788063481050254,0.746736096675733,0.816215361129316,0.959842424987258,,
215,0.788060043589758,0.746737472235718,0.816203463198159,0.959844891412684,,
173,0.78805733631186,0.74754022132818,0.814964502671094,0.959932186579765,,
211,0.788057147101292,0.746776092661275,0.816139865217842,0.959831530721173,,
209,0.788039220000173,0.746752544961176,0.816126348883167,0.959834055567622,,
172,0.788030962939612,0.747430340103671,0.815050340993285,0.959976282868052,,
142,0.788029771908999,0.746781463057036,0.815895218552644,0.960642874383738,,
177,0.788026015970361,0.747583668327544,0.814830079593675,0.959850951902599,,
171,0.788025145186633,0.747433697038781,0.815027484765488,0.959986273910491,,
176,0.78802491634775,0.747592382073486,0.814814015112005,0.959850462975605,,
210,0.788024696164437,0.746739372818009,0.816106969260537,0.959833588491298,,
208,0.788018677604543,0.746735468999719,0.816095971200261,0.959836474699932,,
144,0.788004692190531,0.746826265879735,0.815767504886224,0.96060247768746,,
207,0.787992218026569,0.746701513050596,0.816074749466909,0.959840517205662,,
206,0.787980114561725,0.746686917186017,0.816063755621058,0.959841714418845,,
145,0.787974608489757,0.746876245162482,0.815619437943551,0.960556833883298,,
170,0.787970837734066,0.747417156884526,0.814904921431438,0.959987630671846,,
143,0.787961045419602,0.746645097270501,0.815914739616296,0.960644432313706,,
205,0.7879494963348,0.746649135849139,0.816038203369642,0.959839937333401,,
146,0.787942301720509,0.746851037420402,0.815569745554337,0.960557768820927,,
204,0.787920199918284,0.74661300629217,0.816012662945469,0.959843536579842,,
148,0.787912916755545,0.746648135506456,0.815798075378249,0.960552031838264,,
169,0.787877687914462,0.747197932133001,0.814972524788613,0.960044156641008,,
147,0.78787509650853,0.746642823025284,0.815703063052442,0.960554332006019,,
203,0.787855634638413,0.746544628473656,0.815940342696532,0.959846578468788,,
168,0.787842619481267,0.747049695074169,0.815085606707984,0.960124174176359,,
202,0.787837637885818,0.746567002252652,0.815861960006861,0.959825209256424,,
167,0.787834832052716,0.747118329362068,0.814964893287901,0.960103077474817,,
201,0.787819121774943,0.746553719929977,0.815829793850196,0.959835362851241,,
149,0.787817696747428,0.74654299366396,0.815702097960904,0.960535632748775,,
166,0.78781084426625,0.747022539623081,0.815040017558131,0.960126531670813,,
200,0.787809510880602,0.746589544130553,0.815751263325378,0.959826747203974,,
165,0.787808399001129,0.747062815793085,0.814973092896873,0.960123402533241,,
151,0.787800758659742,0.74652529682928,0.815687006315173,0.960515200475454,,
150,0.78777925583704,0.746400863974904,0.815809189950682,0.960553673726233,,
152,0.787778827192035,0.746616889408375,0.81550748502809,0.960422692500681,,
153,0.787774256517673,0.746814232944093,0.815212661225932,0.960342411251579,,
155,0.787765089629803,0.74682778717229,0.815171369036049,0.960322042433516,,
164,0.787754467204736,0.746998396954783,0.814924177966444,0.960123694661464,,
199,0.787749405298489,0.746517781821805,0.815696229201756,0.959829438324575,,
163,0.787743221492755,0.746890002221443,0.815052098550481,0.960151306943431,,
154,0.787740790506497,0.746757818249258,0.815209380768079,0.960331566893961,,
161,0.787736046054884,0.746891730718579,0.815026102758924,0.960170897265492,,
198,0.787718603294134,0.74645638662992,0.815702196623712,0.959846150169361,,
197,0.78771260346028,0.746486056081785,0.815644132294867,0.959830723837216,,
160,0.787711818628137,0.746928320239345,0.814909210500508,0.960150065831527,,
162,0.787710547076444,0.746944097179982,0.814885979801226,0.960129660794525,,
196,0.78769243692086,0.74648668403941,0.815589438136263,0.95982593700981,,
159,0.787675274773999,0.746829099480312,0.814953210148568,0.960184798559662,,
158,0.787668789682234,0.746879242904939,0.814859907569483,0.96018414774928,,
195,0.787667863020529,0.746477409689116,0.815536344894492,0.959828256969532,,
156,0.787666057909467,0.746744543138348,0.81503641556775,0.960283225074634,,
157,0.787662294035308,0.746722882965757,0.815059280566267,0.960281657593993,,
194,0.787652990695792,0.746477990204192,0.815492918811154,0.959839291336709,,
189,0.787627634076678,0.746610227025701,0.815225898907438,0.959830450745904,,
190,0.787625198630206,0.74655239850168,0.81530354056887,0.959846539908863,,
193,0.787619052251591,0.746380530243492,0.815542100317332,0.959870134609134,,
192,0.787609913447843,0.746427786482491,0.815448417198015,0.959857229872462,,
188,0.787608077268888,0.746658695670422,0.815103620495838,0.959810059472543,,
187,0.787604912617322,0.746670644016822,0.81507686218041,0.959810571093157,,
191,0.787581028990178,0.746433982004204,0.815360247199556,0.959859480774713,,
186,0.787577652355803,0.746676768300747,0.814995294374712,0.959802377927622,,
185,0.787556848510783,0.746691667706297,0.814919296853602,0.959787536630616,,
184,0.787504896408268,0.746611739059587,0.81489792343978,0.959794263700107,,
183,0.787503339178268,0.746604140283309,0.814901561409037,0.959812419667546,,
182,0.787489397907979,0.74665937603369,0.814783119038268,0.959797832680851,,
178,0.787457492199457,0.746745091651881,0.814565750822778,0.959803728223897,,
180,0.787455053294981,0.746618011807038,0.814746338028054,0.959828755882188,,
179,0.787454533851534,0.746652514153899,0.81469232209036,0.959830866620761,,
181,0.787439996899101,0.746573677084634,0.814773405215749,0.959824498912772,,
133,0.768939964182447,0.725782465983113,0.796275426332005,0.996311668082924,0.953259742922003,
132,0.768228943220284,0.724750935153917,0.795793145687,0.996376681140683,0.953900893424016,
131,0.767776635794725,0.724320320501401,0.795237458757106,0.996368707812539,0.953788362185157,
130,0.767416988170159,0.723805994759324,0.795039389898909,0.996367307426533,0.953791090020045,
129,0.767053803198667,0.72323803832206,0.794917963303805,0.996366248138218,0.953764506897185,
128,0.766631710612794,0.722672351359312,0.794576573273227,0.996399010519772,0.954057343257266,
127,0.766032035630734,0.721764545426637,0.794343383683536,0.996389477364084,0.953942291845372,
126,0.765697156997149,0.721430235999375,0.793938834164452,0.953952799172676,0.996389295441633,
125,0.765286155683926,0.721003810242208,0.793469538314877,0.953949863059942,0.996386798037702,
124,0.764837925084787,0.720522162725631,0.792987050325284,0.996384836254748,0.953922453933228,
123,0.764450968742642,0.719947388710846,0.792806712441677,0.953923043106859,0.996383292155407,
122,0.76402041262248,0.71939001994835,0.792482009457844,0.953922286577522,0.996382178307508,
121,0.763680190502799,0.719181987754866,0.791878727707578,0.953894188587429,0.99638198196921,
112,0.763395016252515,0.720054332152567,0.789784355724243,0.953892721826277,0.996448886413924,
120,0.763282294894634,0.718775281077897,0.953899503082184,0.791413701717857,0.996379900565408,
111,0.763270647671295,0.719948548188221,0.789608379115488,0.953885530069368,0.99644423184302,
106,0.763113605565261,0.720013855924902,0.789114433466338,0.953714992107042,0.996405636971443,
119,0.763020548614476,0.718669340187652,0.79084505368802,0.954001191181518,0.9964239575263,
110,0.76297605057435,0.719612925856465,0.789323781449001,0.953846901473215,0.996439904728321,
105,0.762937278231497,0.720003800404567,0.953686849685193,0.788656360797573,0.996402383941892,
104,0.762819853550382,0.71980601432968,0.78853585230357,0.954257964518747,0.996450399496746,
109,0.762757480333008,0.719369654479548,0.789103477764429,0.953821172696562,0.996435200665617,
108,0.762652705707577,0.719071786276967,0.789278635301076,0.953771386100699,0.996430384767627,
118,0.762633885149801,0.718287857096217,0.953992854201631,0.790374723873508,0.996422250080568,
103,0.762501054142502,0.719300547205467,0.954378858485932,0.78841339362169,0.996493514261546,
117,0.762438393029428,0.718294978031087,0.789833156742239,0.953996247797875,0.996419468537494,
114,0.762438204876783,0.718562502762427,0.789402332248875,0.954134374277245,0.996479902108417,
113,0.762414632245822,0.718627806512271,0.789249215149403,0.954080633460182,0.996472264481928,
107,0.762244358241656,0.718713582788442,0.788719518889849,0.95373347133673,0.99642605556786,
116,0.762219512181289,0.71815048915687,0.789463860250545,0.953963087651238,0.99641645409875,
102,0.762216257767129,0.719080624440706,0.78796949715776,0.954402251252214,0.996490543994901,
101,0.761975442976022,0.718718082129937,0.787866465715331,0.954392218490816,0.996487435988288,
115,0.761910693218746,0.717818935524073,0.789102891037405,0.954099148146142,0.996454936508301,
100,0.761754744923999,0.718398667694723,0.954365010537146,0.787755781000204,0.996484114954984,
99,0.761633804244264,0.718357185813836,0.954336727459198,0.787495528341867,0.996479792876436,
98,0.761624010685998,0.718486616566407,0.787279353111103,0.954302523923573,0.996473065254084,
97,0.761286697081373,0.717881676329866,0.954826358946075,0.787186416659084,0.996524036386199,
96,0.761111031077057,0.717772964215881,0.954802930192703,0.786878583093641,0.996518701705369,
95,0.760888817280455,0.717144266915768,0.954773701823581,0.787231985946256,0.996513175910157,
94,0.760821515748583,0.717056189448427,0.954731056011763,0.787190258240915,0.996507275372436,
93,0.760566639484621,0.716720630006262,0.954704228987244,0.787011168959661,0.996505907405371,
91,0.760443839737149,0.716444167393402,0.954593067980721,0.787115906172112,0.996496761430306,
